ANNEE,ESPECE,CODE POSTAL,VILLE,POPULATION
"2019",CHAT,"24450",FIRBAIX,"1"
"2019",CHAT,"24450",MIALLET,"5"
"2019",CHIEN,"24450",ST PRIEST LES FOUGERES,"147"
"2019",CHIEN,"24440",SAINT SABINE BORN,"5"
"2019",CHIEN,"24440",", STE SABINE BORN","39"
"2019",CHAT,"24440",NAUSSANNES,"36"
"2019",CHIEN,"24440",NOJALS ET CLOTTES,"5"
"2019",CHAT,"24440",SAINTE CROIX DE BEAUMONT,"3"
"2019",CHAT,"24440",", NOJALS ET CLOTTE","4"
"2019",CHAT,"24440",SAINT AVIT SENIEUR,"19"
"2019",CHAT,"24440",", BEAUMONT DU PERIGORD","22"
"2019",CHIEN,"24440",SAINT SABINE,"2"
"2019",CHIEN,"24440",BEAUMONT DU PGD,"1"
"2019",CHIEN,"24440",BEAUMONT DU PéRIGORD,"1"
"2019",CHIEN,"24440",BEAUMONT,"51"
"2019",CHAT,"24440","BEAUMONTOIS EN PERIGORD , LABOUQUERIE","2"
"2019",CHIEN,"24440",Beaumont du Périgord,"1"
"2019",CHIEN,"24440",NAUSSANNES,"95"
"2019",CHIEN,"24430",STE AMRIE DE CRIGNAC,"1"
"2019",CHIEN,"24430",CHATEAU L'EVEQUE,"1"
"2019",CHIEN,"24430",SUSSEY,"1"
"2019",CHIEN,"24430",GRAVELLE,"2"
"2019",CHAT,"24430",ANNESSE ET BEAULIEU,"125"
"2019",CHIEN,"24430",RAZAC SUR L'ISLE,"97"
"2019",CHAT,"24430",Annesse-et-Beaulieu,"1"
"2019",CHIEN,"24430",RAZAC SUR L_x001A_ISLE,"1"
"2019",CHAT,"24430",TOCANE SAINT APRE,"1"
"2019",CHAT,"24430",Marsac-sur-l'Isle,"2"
"2019",CHIEN,"24430",MARSAC SUR  L ISLE,"1"
"2019",CHIEN,"24430",MARSAC / L'ISLE,"4"
"2019",CHIEN,"24430",ANNESSE BEAULIEU,"35"
"2019",CHAT,"24430",MARSAC SUR L' ISLE,"1"
"2019",CHIEN,"24430",LA GRAVELLE,"1"
"2019",CHIEN,"24430",ANNESE ET BEAULIEU,"1"
"2019",CHAT,"24430",CHATEAU L'EVEQUE,"1"
"2019",CHIEN,"24430",ANESSE ET BEAULIEU,"24"
"2019",CHIEN,"24430",ANNESSE  ET BEAULIEU,"1"
"2019",CHIEN,"24430",RAZAC/L'ISLE,"5"
"2019",CHIEN,"24425",PULNOY,"1"
"2019",CHAT,"24420",SAVIGNAC LES ELISES,"1"
"2019",CHAT,"24420",SORGES ET LIGUEUX EN PERIGORD,"29"
"2019",CHAT,"24420",ESCOTRES,"1"
"2019",CHAT,"24420",SAVIGNAC-LES-EGLISES,"2"
"2019",CHAT,"24420",SARLIAC,"4"
"2019",CHAT,"24420",ANTONNE,"8"
"2019",CHIEN,"24420",CAULAURES,"1"
"2019",CHAT,"24420",ST VINCENT SUR L ISLE,"20"
"2019",CHAT,"24420",SAINT VINCENT SUR L'ISLE,"4"
"2019",CHIEN,"24420",ANTONNE ET  TRIGONANT,"1"
"2019",CHIEN,"24420",ANTONNE,"15"
"2019",CHIEN,"24420",SAVIGNY LES EGLISES,"1"
"2019",CHIEN,"24420",ANTONNE-ET-TRIGONANT,"2"
"2019",CHIEN,"24420",ANTONNE ET TRIBONANT,"1"
"2019",CHIEN,"24420",Savignac les églises,"1"
"2019",CHAT,"24420",SAVIGNAC LES EGLISES,"81"
"2019",CHAT,"24420",SORGUES-LIGUEUX EN PERIGORD,"1"
"2019",CHAT,"24420",SORGES ET LIGUEUX,"1"
"2019",CHAT,"24410",ST AULAYE PUYMANGOU,"22"
"2019",CHAT,"24410",SAINT AULAYE,"11"
"2019",CHAT,"24410","LA JEMAYE PONTEYRAUD , PONTEYRAUD","1"
"2019",CHIEN,"24410",SAINT-PRIVAT EN PERIGORD,"1"
"2019",CHIEN,"24410","ST AULAYE PUYMANGOU , PUYMANGOU","45"
"2019",CHAT,"24410","LA JEMAYE PONTEYRAUD , LA JEMAYE","1"
"2019",CHIEN,"24410",LA GONTERIE BOULONEIX,"1"
"2019",CHIEN,"24410",LEGUILLAC DE L'AUCH,"3"
"2019",CHIEN,"24410","PARCOUL CHENAUD , CHENAUD","30"
"2019",CHIEN,"24410",ST ANTOINE CUMOND,"57"
"2019",CHIEN,"24410",ST PRIVAT LES PRES,"1"
"2019",CHIEN,"24410",ST ANTOINE DE CUMONT,"2"
"2019",CHIEN,"24410",SAINT ANTOINE DE CUMOND,"2"
"2019",CHAT,"24410","PARCOUL CHENAUD , CHENAUD","17"
"2019",CHIEN,"24410",ST ANTOINE DE CUMOND,"4"
"2019",CHIEN,"24410",SAINT-AULAYE-PUYMANGOU,"2"
"2019",CHAT,"24410",ST AULAYE,"55"
"2019",CHIEN,"24410",ST PRIVAT DES PRES,"107"
"2019",CHIEN,"24410",ST PRIVAT,"4"
"2019",CHIEN,"24410",LA JEMAYE PONTEYRAUD,"3"
"2019",CHAT,"24410",LA JEMAYE PONTEYRAUD,"5"
"2019",CHIEN,"24410",LA JEMAYE-PONTEYRAUD,"1"
"2019",CHIEN,"24410",BOURG DU BOST,"1"
"2019",CHAT,"24401",SAINTE SABINE,"1"
"2019",CHIEN,"24400",SAINT FRONT DE PRADOULT,"1"
"2019",CHAT,"24400",ST ETIENNE DE PUYCORBIER,"12"
"2019",CHIEN,"24400",BEAURONE,"1"
"2019",CHAT,"24400",LES LECHES,"78"
"2019",CHAT,"24400",SAINT LOUIS EN L ILE,"1"
"2019",CHAT,"24400",LEGUILLAC DE L AUCHE,"1"
"2019",CHIEN,"24400",SAINT GERY,"19"
"2019",CHAT,"24400",LES LÈCHES,"1"
"2019",CHIEN,"24400",ST LAURENT DES HONRES,"1"
"2019",CHIEN,"24400",ST FRONT DU PRADOU,"1"
"2019",CHIEN,"24400",SAINT-LOUIS-EN-L'ISLE,"2"
"2019",CHAT,"24400",SAINT MéDARD DE MUSSIDAN,"3"
"2019",CHAT,"24400",ST MÉDARD DE MUSSIDAN,"1"
"2019",CHIEN,"24400",st fron de pradoux,"1"
"2019",CHAT,"24400",BEAURONNNE,"1"
"2019",CHAT,"24400",Mussidan,"2"
"2019",CHIEN,"24400",SAINT MéDARD DE MUSSIDAN,"3"
"2019",CHIEN,"24400",ST M DARD DE MUSSIDAN,"1"
"2019",CHAT,"24400",BEAURONNE,"70"
"2019",CHIEN,"24400",ST LAURENT DES HOMMES,"322"
"2019",CHIEN,"24400",BEAURONNE,"130"
"2019",CHIEN,"2440",GEEL,"1"
"2019",CHIEN,"24390",MAILHAC,"1"
"2019",CHIEN,"24390",TOUTOIRAC,"1"
"2019",CHIEN,"24390",GRANGES D ANS,"34"
"2019",CHIEN,"24390",COUBJOURD,"1"
"2019",CHAT,"24390",GRANGES D'ANS,"2"
"2019",CHIEN,"24390",TEILLOTS,"32"
"2019",CHIEN,"24390",GRANGES D'ANS,"6"
"2019",CHAT,"24390",TEMPLE LAGUYON,"1"
"2019",CHIEN,"24380",Vergt,"2"
"2019",CHIEN,"24380",Cendrieux,"1"
"2019",CHIEN,"24380",SAINT AMANDE DE VERGT,"1"
"2019",CHIEN,"24380",ST. PAUL DE SERRE,"1"
"2019",CHIEN,"24380",SAINT MAYME DE PEYREYROL,"1"
"2019",CHAT,"24380",FOULEIX,"22"
"2019",CHIEN,"24380",FOULEIX,"106"
"2019",CHAT,"24380",SALON DE VERGT,"18"
"2019",CHIEN,"24380",GRUN BORDAS,"101"
"2019",CHAT,"24370",BOURG DE VEYRGNAC,"1"
"2019",CHAT,"24370",STE MONDANE,"43"
"2019",CHIEN,"24370",carlux,"1"
"2019",CHAT,"24370",PEYRILLAC,"1"
"2019",CHIEN,"24370",PEYRILLAV ET MILLAC,"1"
"2019",CHIEN,"24370",LES PECHS DE L ESPERANCE,"1"
"2019",CHIEN,"24370",SAINT JULIEN DE LAMPON,"15"
"2019",CHAT,"24370",SAINTE-MONDANE,"1"
"2019",CHIEN,"24370",PECHS DE L'ESPERANCE,"1"
"2019",CHIEN,"24360",BUSSIERE BADIL,"92"
"2019",CHAT,"24360",PIEGUT,"3"
"2019",CHIEN,"24360",PIELUT-PLUVIERS,"1"
"2019",CHAT,"24360",BUSSEROLLES,"39"
"2019",CHIEN,"24360",ST BARTHELEMY DE BUSSIERE,"52"
"2019",CHAT,"24360",ST BARTHELEMY DE BUSSIERE,"26"
"2019",CHIEN,"24360",PIEGUT PUVIERS,"1"
"2019",CHAT,"24360",BUSSIERE BADIL,"27"
"2019",CHIEN,"24360",DORDOGNE,"1"
"2019",CHIEN,"24360",REILHAC ET CHAMPNIERS,"1"
"2019",CHIEN,"24350",l isle,"1"
"2019",CHIEN,"24350",TOCANE SAINT APRE,"34"
"2019",CHIEN,"24350",TOCANE-SAINT-APRE,"5"
"2019",CHIEN,"24350",TOCANE ST APRE,"392"
"2019",CHAT,"24350",CREYSSAC,"9"
"2019",CHIEN,"24350",LAJORPHE,"1"
"2019",CHIEN,"24350",LACHAPELLE GONAGUET,"1"
"2019",CHAT,"24350",SAINT VICTOR,"3"
"2019",CHAT,"24350",PERIGUEUX,"1"
"2019",CHIEN,"24350",TOCANE SAINT-APRE,"7"
"2019",CHIEN,"24350",SAINT VICTOR,"6"
"2019",CHAT,"24350",BUSSAC,"61"
"2019",CHIEN,"24340",PUYRENIER,"13"
"2019",CHAT,"24340","MAREUIL EN PERIGORD , CHAMPEAUX ET LA","1"
"2019",CHIEN,"24340",CHAMPEAUX CHAPELLE POMMIER,"29"
"2019",CHAT,"24340","MAREUIL EN PERIGORD , LEGUILLAC DE CER","6"
"2019",CHAT,"24340",BEAUSSA MAREUIL EN PERIGORD,"1"
"2019",CHIEN,"24340",ST SULPICE DE MAREUIL SUR BOLLE,"1"
"2019",CHIEN,"24340","MAREUIL EN PERIGORD , PUYRENIER","1"
"2019",CHIEN,"24340",Saint Suplice en Mareuil,"1"
"2019",CHIEN,"24340",LA REOCHEBEAUCOURT ET ARGENTINES,"1"
"2019",CHIEN,"24340",CHAMPEAU ET LA CHAPELLE,"1"
"2019",CHIEN,"24340",MONSEL,"1"
"2019",CHAT,"24340",VIEUX MAREUIL,"18"
"2019",CHAT,"24340","MAREUIL EN PERIGORD , MAREUIL","13"
"2019",CHIEN,"24340",ST SULPICE  DE MAREUIL,"1"
"2019",CHAT,"24340",MAREUIL BELLE,"3"
"2019",CHAT,"24340",LEGUILLAC-DE-CERCLES,"2"
"2019",CHIEN,"24340",SAINTE CROIX DE MAREUIL,"3"
"2019",CHAT,"24340",STE CROIX DE MAREUIL,"4"
"2019",CHIEN,"24330",SAINT CRÉPIN D'AUBEROCHE,"8"
"2019",CHIEN,"24330",ST ANTOINE DE BREUILH,"1"
"2019",CHIEN,"24330",ANNESSE ET BEAULIEU,"1"
"2019",CHIEN,"24330",ST ANTOINE D AUBEROCHE,"33"
"2019",CHIEN,"24330",BLIS EN BORN,"1"
"2019",CHIEN,"24330",SAINT ANTOINE D'AUBEROCHE,"4"
"2019",CHIEN,"24330",SAINT CREPIN D AUBEROCHE,"8"
"2019",CHAT,"24330",MILHAC D'AUVERGNE,"1"
"2019",CHIEN,"24330",St Geyrac,"1"
"2019",CHIEN,"24330",Blis et Barn,"2"
"2019",CHAT,"24330",Eyliac,"1"
"2019",CHIEN,"24330",ST ANTOINE D'AUBEROCHE,"1"
"2019",CHIEN,"24330",BOULAZAC ISLE MANOIRE,"13"
"2019",CHAT,"24330",MARSAC SUR L'ISLE,"1"
"2019",CHIEN,"24330",BLIEUX,"1"
"2019",CHIEN,"24330",NIVERSAC,"1"
"2019",CHIEN,"24330",RAZAC SUR L'ISLE,"1"
"2019",CHIEN,"24330",LA TOUZE,"1"
"2019",CHIEN,"24330",Milhac d'Auberoche,"1"
"2019",CHIEN,"24330",MARSAC SUR L'ISLE,"7"
"2019",CHAT,"24330","BASSILLAC ET AUBEROCHE , BLIS ET BORN","3"
"2019",CHAT,"24330",SAINT LAURENT/MANOIRE,"1"
"2019",CHAT,"24330",SAINT-CREPIN-D'AUBEROCHE,"1"
"2019",CHIEN,"24330","BOULAZAC ISLE MANOIRE , ST LAURENT SUR","4"
"2019",CHIEN,"24330","BASSILLAC ET AUBEROCHE , ST ANTOINE D","3"
"2019",CHAT,"24320",LA CHAPELLE GRESIGNAC,"14"
"2019",CHIEN,"24320",LUSIGNAC,"62"
"2019",CHIEN,"24320",ST MARTIAL DE VIVEYROL,"9"
"2019",CHIEN,"24320",CHAMPAGNE FONTAINE,"7"
"2019",CHIEN,"24320",SAINT MARTIAL DE VIVEYROL,"3"
"2019",CHIEN,"24320",SAINT MARTIAL VIVEYROLS,"5"
"2019",CHIEN,"24320",VERREILLAC,"1"
"2019",CHIEN,"24320",SAINT JUSTE,"1"
"2019",CHIEN,"24320",SAINT JUST,"5"
"2019",CHIEN,"24320",COUTURES,"79"
"2019",CHIEN,"24320",ST PAUL LIZONNE,"76"
"2019",CHAT,"24320",COUTURES,"23"
"2019",CHIEN,"24320",BOUTEILLE SAINT SEBASTIEN,"1"
"2019",CHAT,"24320",NANTEUIL DE BOURZAC,"2"
"2019",CHIEN,"24320",NANTEUIL DE BOURZAC,"5"
"2019",CHAT,"24320",GRAND BRASSAC,"1"
"2019",CHIEN,"24320",LA TOUR BLANCHE CERCLES,"4"
"2019",CHIEN,"24320",Chapdeuil,"1"
"2019",CHAT,"24320",BOURG DES MAISONS,"7"
"2019",CHIEN,"24310",Brantome,"1"
"2019",CHIEN,"24310",BRANTÔME,"3"
"2019",CHIEN,"24310",BRAMTOME,"2"
"2019",CHIEN,"24310",BRANTOME EN PERIGORD,"79"
"2019",CHIEN,"24310","BRANTOME EN PERIGORD , BRANTOME","18"
"2019",CHIEN,"24310",paussac et st vivien,"1"
"2019",CHIEN,"24310",SENCENAC PUY DE FOURCHE,"1"
"2019",CHIEN,"24310",CHAMPENEAUX,"1"
"2019",CHIEN,"24310",BOURDEIL,"1"
"2019",CHAT,"24310",PAUSSAC ET ST VIVIEN,"50"
"2019",CHIEN,"24310",PAUSSAC SAINT VIVIEN,"2"
"2019",CHAT,"24310",VALEUIL,"41"
"2019",CHAT,"24310",SEYSSARDS,"1"
"2019",CHIEN,"24310",BOURDEILLE,"2"
"2019",CHIEN,"24308",GRUN,"1"
"2019",CHIEN,"24300",LAUGIGNAC,"1"
"2019",CHIEN,"24300",BERGERAC,"1"
"2019",CHIEN,"24300",SAINT ESTEPHE,"1"
"2019",CHIEN,"24300",LA CLUSE ET MIJOUX,"1"
"2019",CHAT,"24300",DOUBS,"1"
"2019",CHIEN,"24300",SAINT MARTIN,"1"
"2019",CHIEN,"24300",JAVERLHAC ET LA CHAPELLE SAINT ROBERT,"1"
"2019",CHAT,"24300",LA CHAPELLE MONTMOREAU,"8"
"2019",CHIEN,"24300",JAVERLHAC CHAPELLE ST ROB,"51"
"2019",CHIEN,"24300",ST FRONT SUR NIZONNE,"76"
"2019",CHIEN,"24300",CHAPELLE MONTMOREAU,"1"
"2019",CHAT,"24300",BOURDEIX,"1"
"2019",CHIEN,"24300",HAUTE FAYE,"1"
"2019",CHIEN,"24300",LE BOURDEIX NONTRON,"1"
"2019",CHIEN,"24300",ABJAT,"7"
"2019",CHAT,"24300",JAVERLHAC ET LA CHAPELLE ST RO,"7"
"2019",CHAT,"24300",HAUTEFAYE,"12"
"2019",CHAT,"24300",ST FRONT LA RIVIERE,"35"
"2019",CHIEN,"24300",ABJAT BANDIAT,"1"
"2019",CHIEN,"24300",JAVERLHAC,"56"
"2019",CHAT,"24290",LA ROCHE CHALAIS,"1"
"2019",CHIEN,"24290",ST AMAND DE COLY,"100"
"2019",CHAT,"24290",VALOJOULJX,"1"
"2019",CHIEN,"24290",La Chapelle-Aubareil,"1"
"2019",CHIEN,"24290",MONTIGNAC LASCAUX SUR VEZERE,"1"
"2019",CHAT,"24290","COLY ST AMAND , ST AMAND DE COLY","2"
"2019",CHAT,"24290",AUBAS,"42"
"2019",CHAT,"24290",SAINT LEO SUR  VEZERE,"1"
"2019",CHIEN,"24290",FARGES,"2"
"2019",CHIEN,"24280",LE BUISSON DE CADOUIN,"1"
"2019",CHIEN,"24270",CONDAT SUR VEZERE,"1"
"2019",CHIEN,"24270",CLOS VIVIER,"1"
"2019",CHAT,"24270",ST CYR LES CHAMPAGNES,"13"
"2019",CHIEN,"24270",LANOUILLE,"2"
"2019",CHIEN,"24270",SAINT CYR LES CHAMPAGNES,"12"
"2019",CHIEN,"24270",lanouaille,"1"
"2019",CHAT,"24260",ST AVIT DE VIALARD,"12"
"2019",CHAT,"24260",LEBUGUE,"1"
"2019",CHIEN,"24260",LE BUGUES,"1"
"2019",CHIEN,"24260",TURSAC,"1"
"2019",CHIEN,"24260",SAINT-CIRQ,"1"
"2019",CHIEN,"24260",JOURNIAC,"290"
"2019",CHAT,"24260",St Felix de Reilhac,"1"
"2019",CHIEN,"24260",CELLEFROUIN,"1"
"2019",CHAT,"24260",CAMPAGNE,"29"
"2019",CHIEN,"24260",ST FELIX DE REILLAC ET MORTEMART,"15"
"2019",CHAT,"24260",MAUZENS ET MIREMONT,"30"
"2019",CHIEN,"24260","LES EYZIES , ST CIRQ","3"
"2019",CHIEN,"24260",AUDRIX,"92"
"2019",CHAT,"24260",MAUZENS & MIREMONT,"3"
"2019",CHAT,"24250",NABINAT,"1"
"2019",CHAT,"24250",CASTELNAUD LA CHAPELLE,"30"
"2019",CHIEN,"24250",CENAC ST JULIEN,"1"
"2019",CHIEN,"24250",CASTELNAUD LA CHAPPELLE,"1"
"2019",CHIEN,"24250",CéNAC-ET-SAINT-JULIEN,"3"
"2019",CHIEN,"24250",domme,"1"
"2019",CHAT,"24250",NABIRAT,"12"
"2019",CHIEN,"24250",CéNAC ET ST.JULIEN,"1"
"2019",CHIEN,"24250",DONNE,"1"
"2019",CHIEN,"24250",ST MARTIAL DE NABIRAT,"110"
"2019",CHAT,"24250",CéNAC-ET-SAINT-JULIEN,"1"
"2019",CHIEN,"24250",cenac et saint julien,"1"
"2019",CHAT,"24250",SAINT AUBIN DE NABIRAT,"2"
"2019",CHAT,"24250",GROLéJAC,"1"
"2019",CHIEN,"24250",Cenac Et Saint Julien,"1"
"2019",CHIEN,"24250",Saint-Aubin-de-Nabirat,"1"
"2019",CHIEN,"24250",VEYRINES DE DOMMES,"1"
"2019",CHIEN,"24250",CENAC,"22"
"2019",CHIEN,"24250",CÉNAC ST JULIEN,"1"
"2019",CHIEN,"24250",CENAC SAINT JUNIEN,"1"
"2019",CHIEN,"24240",RAZAC DE SAUSSIGNAC,"80"
"2019",CHIEN,"24240",GABILLOU,"1"
"2019",CHAT,"24240",MONBALILLAC,"1"
"2019",CHAT,"24240",MONESTIER,"45"
"2019",CHIEN,"24240",SAINT SEURIN DE PRATS,"1"
"2019",CHAT,"24240",GAGEAC6ROUILLAC,"1"
"2019",CHIEN,"24240",SAUSSIGNAC,"133"
"2019",CHIEN,"24240",BERGERAC,"1"
"2019",CHIEN,"24240",SIGOULES,"164"
"2019",CHIEN,"24240",THÉNAC,"1"
"2019",CHIEN,"24240",PUYGUILHEM,"5"
"2019",CHIEN,"24230",SAINT SERIN DE PRATS,"1"
"2019",CHAT,"24230",SAINT ANTOINE DE BREUILH,"35"
"2019",CHIEN,"24230",VELINES,"270"
"2019",CHIEN,"24230",LAMOTHE,"3"
"2019",CHIEN,"24230",ST VIVIEN DE VELINES,"4"
"2019",CHAT,"24230",LAMOTHE-MONTRAVEL,"4"
"2019",CHAT,"24230",ST ANTOINE DU BREUILH,"2"
"2019",CHIEN,"24230",BONNEVILLE ET ST AVIT,"3"
"2019",CHIEN,"24230",SAINT VIVIEN,"24"
"2019",CHAT,"24230",ST ANTOINE DE BREUILH,"127"
"2019",CHAT,"24230",ST SEURIN DE,"1"
"2019",CHAT,"24230",MONTCARET,"134"
"2019",CHAT,"24230",BONNEVILLE  SAINT AVIT DE FUMADIÈRES,"1"
"2019",CHIEN,"24230",LA CHAPELLE MONTABOURLET,"4"
"2019",CHIEN,"24230",LAMOTHE MONTRAVELLE,"1"
"2019",CHIEN,"24230",BONNEVILLE ST AVIT DE FUMAD,"2"
"2019",CHAT,"24230",SAINT ANTOINE DE BREUIL,"2"
"2019",CHIEN,"24230",SAINT SERNIN DE PRATS,"1"
"2019",CHIEN,"24230",St Antoine De Breuilh,"1"
"2019",CHIEN,"24230",ST SEURIN DE PRAT,"1"
"2019",CHAT,"24230",BONNEVILLE ET SAINT AVIT DE FUMAD,"1"
"2019",CHIEN,"24220",LE COUX & BIGAROQUE,"4"
"2019",CHAT,"24220",LAS LES MINES,"1"
"2019",CHIEN,"24220",ALLAS LES NINES,"1"
"2019",CHIEN,"24220",LE COUX ET  BIGAROQUE,"4"
"2019",CHAT,"24220",COUX ET BICAROQUE-MOUZENS,"1"
"2019",CHIEN,"24220",COUX ET BIGAROQUE MOUZENS,"40"
"2019",CHIEN,"24220",MEYRAL,"2"
"2019",CHIEN,"24220",COMMUN VEZAC,"1"
"2019",CHIEN,"24220",BEYNAC ET CAZENAC,"87"
"2019",CHIEN,"24220",SAINT CYPRIEN DE PERIGORD,"1"
"2019",CHAT,"24220",CASTELS ET BEZENAC,"4"
"2019",CHIEN,"24220",SAINTCYPRIEN EN PERIGORD,"1"
"2019",CHIEN,"24220",BEZENAC,"40"
"2019",CHAT,"24214",GETTORF   ALLEMAGNE,"1"
"2019",CHAT,"24210",LA BACHELLERIE,"104"
"2019",CHIEN,"24210",Limeyrat,"1"
"2019",CHIEN,"24210",GABILLOU,"30"
"2019",CHIEN,"24210",PAZAYAC,"1"
"2019",CHIEN,"24210",FAUSSEMAGNE,"1"
"2019",CHAT,"24210",MONTAGNAC D'AUBEROCHE,"2"
"2019",CHAT,"24210",SAINT RABIER,"8"
"2019",CHIEN,"24210",ST. RABIER,"1"
"2019",CHIEN,"24210",LABCELLERIE,"1"
"2019",CHIEN,"24210",,"1"
"2019",CHIEN,"24210",MONTAGNAC D'AUBEROCHE,"36"
"2019",CHIEN,"24210",MILHAC D'AUEROCHE,"1"
"2019",CHIEN,"24210",STE ORSE,"86"
"2019",CHIEN,"24210",MONTAGNAC DE AUBEROCHE,"1"
"2019",CHIEN,"24210",BARS,"82"
"2019",CHIEN,"24200",SAINT CYPRIEN,"1"
"2019",CHIEN,"24200",PERIGUEUX,"1"
"2019",CHIEN,"24200",ST ANDRE D'ALLAS,"5"
"2019",CHAT,"24200",STE NATHALENE,"31"
"2019",CHIEN,"24200",MARQUAY,"1"
"2019",CHIEN,"24200",GARSAC AILLAC,"1"
"2019",CHIEN,"24200",ST NATHALENE,"1"
"2019",CHAT,"24200",SAINT-ANDRE-D'ALLAS,"1"
"2019",CHIEN,"24200",SAINTE-NATHALèNE,"1"
"2019",CHIEN,"24200",SARLAT-LA-CANEDA,"6"
"2019",CHIEN,"24200",Sarlat-la-Canéda,"1"
"2019",CHIEN,"24200",SAINTE NATHALÈNE,"6"
"2019",CHAT,"24200",MARQUAY,"1"
"2019",CHIEN,"24200",SAINT ANDRE D ALLAS,"11"
"2019",CHAT,"24200",DORDOGNE,"3"
"2019",CHIEN,"24200",ST TRIVIER DE COMTES,"1"
"2019",CHIEN,"24200",SARLA LA CANEDA,"1"
"2019",CHIEN,"24200",SAINT VINCENT LE PALUEL,"53"
"2019",CHAT,"24200",ST ANDRE D ALLAS,"71"
"2019",CHAT,"24200",SARLAT AL CANEDA,"1"
"2019",CHAT,"24200",SARLAT-LA-CANEDA,"3"
"2019",CHIEN,"24200",SAINT ANDRÉ D'ALLAS,"4"
"2019",CHIEN,"24190",neuvic,"2"
"2019",CHAT,"24190",SAINT VINCENT DE CONNEZAC,"7"
"2019",CHIEN,"24190",NEUVIC-SUR-L'ISLE,"1"
"2019",CHIEN,"24190",SAINT JEAN D'ATAUX,"6"
"2019",CHAT,"24190",CHANTéRAC,"2"
"2019",CHIEN,"24190",SAINT GERMAIN DU SALEMBRE,"119"
"2019",CHIEN,"24190",ST GERMAIN,"1"
"2019",CHIEN,"24190",DOUVILLE,"1"
"2019",CHIEN,"24190",NEUVIC SUR L'ISLE,"77"
"2019",CHIEN,"24190",DOUZILLAC,"251"
"2019",CHAT,"24190",ST VINCENT DE CONNEZAC,"62"
"2019",CHIEN,"24190",SAINT D ATAUX,"1"
"2019",CHIEN,"24190",NEUVIC SUR L_x001A_ISLE,"1"
"2019",CHIEN,"24190",Neuvic,"2"
"2019",CHAT,"24190",NEUVIE SUR L' ISLE,"1"
"2019",CHIEN,"24170",SIORAC en PERIGORD,"1"
"2019",CHAT,"24170",SAINT MARCORY,"1"
"2019",CHIEN,"24170",ORLIAC,"8"
"2019",CHIEN,"24170",BERBIGUIERES,"1"
"2019",CHIEN,"24170",SAINT PARDOUX & VIELVIC,"2"
"2019",CHIEN,"24170",ST FOIS DE BELVES,"1"
"2019",CHAT,"24170",SAINT LAURENT LA VALLEE,"1"
"2019",CHIEN,"24170",SAINT AMAND DE BELVES,"16"
"2019",CHIEN,"24170",SORIAC EN PERIGORD,"1"
"2019",CHIEN,"24170",CARVES,"24"
"2019",CHAT,"24170",SAINT POMPON,"3"
"2019",CHIEN,"24170",BELVES,"238"
"2019",CHIEN,"24170",CASTELNAU LE LEZ,"1"
"2019",CHIEN,"24170",SAINT POMPONT,"9"
"2019",CHIEN,"24160",CLERMONT D EXIDEUIL,"1"
"2019",CHAT,"24160",ST MEDARD D'EXCIDEUIL,"4"
"2019",CHIEN,"24160",SAINT MARTIAL D ALBAREDE,"4"
"2019",CHAT,"24160",PREYSSAC D'EXCIDEUIL,"2"
"2019",CHAT,"24160",SAINT PANTALY D'EXCIDEUIL,"2"
"2019",CHIEN,"24160",ST PANTALY D'EXCIDEUIL,"3"
"2019",CHIEN,"24160",ST JORY LASBCOUX,"1"
"2019",CHIEN,"24160",ST MARTIN EXCIDEUIL,"1"
"2019",CHAT,"24160",SAINT MEDARD D'EXCIDEUIL,"5"
"2019",CHIEN,"24160",ST MARTIAL D ALBAREDE,"97"
"2019",CHIEN,"24160",SAINT MEDARD D EXCIDEUIL,"2"
"2019",CHIEN,"24160",SAINT MEDART D'EXCIDEUIL,"1"
"2019",CHAT,"24160","SALAGNAC , CLAIRVIVRE","9"
"2019",CHIEN,"24160",PREYSSAC D EXCIDEUIL,"31"
"2019",CHIEN,"24160",PREYSSAC D'EXCIDEUIL,"12"
"2019",CHIEN,"24160",SAINT RAPHAEL,"2"
"2019",CHIEN,"24160",SAINT PANTALY D EXCIDEUIL,"1"
"2019",CHIEN,"24160",STE TRIE,"34"
"2019",CHIEN,"24160",SAINT PANTALY D'EXCIDEUIL,"3"
"2019",CHIEN,"24160",SALAGNAC CLAIRVIVRE,"1"
"2019",CHIEN,"24160",PREYSSAC D'EXIDEUIL,"1"
"2019",CHIEN,"24160",Excideuil,"1"
"2019",CHAT,"24160",ST MARTIN D EXCIDEUIL,"1"
"2019",CHAT,"24160",ST PANTALY D'EXCIDEUIL,"3"
"2019",CHAT,"24160",SAINTE TRIE,"2"
"2019",CHAT,"24150",COUZE ET ST FONT,"1"
"2019",CHIEN,"24150",STCAPRAISE DE LALINDE,"1"
"2019",CHIEN,"24150",BADEFOLS SUR DORDOGNE,"43"
"2019",CHAT,"24150",COUZE SAINT FRANC,"2"
"2019",CHIEN,"24150",PRESSIGNAC - VICQ,"2"
"2019",CHIEN,"24150",COUZE ST FRONT,"7"
"2019",CHIEN,"24150",PRESSIGNAC-VICQ,"6"
"2019",CHIEN,"24150",MAUZAC-ET-GRAND-CASTANG,"2"
"2019",CHIEN,"24150",Baneuil,"2"
"2019",CHAT,"24150",BADEFOLS SUR DORDOGNE,"24"
"2019",CHAT,"24150",Pressignac-Vicq,"1"
